id,name,email,phone,address,hours,url,website,mission_statement,adoption,social_media,photos,distance,_links
IL846,"All Life Is Valuable, NFP",alivwelfare@yahoo.com,(773) 732-2266,"{'address1': None, 'address2': None, 'city': 'Joliet', 'state': 'IL', 'postcode': '60433', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/joliet/all-life-is-valuable-nfp-il846/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://www.alllifeisvaluable.org/,"Mission

	

	Our mission at All Life Is Valuable, NFP is to facilitate stable relationships between pets and humans. All of...","{'policy': 'If you would like to adopt a pet from All Life Is Valuable, NFP please know there is an application...', 'url': 'https://www.alllifeisvaluable.org/adoption_application_contract.html'}","{'facebook': 'https://www.facebook.com/AllLifeIsValuableNFP/', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46322/1/?bust=1511947474&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46322/1/?bust=1511947474&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46322/1/?bust=1511947474&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46322/1/?bust=1511947474'}]",50.5965,"{'self': {'href': '/v2/organizations/il846'}, 'animals': {'href': '/v2/animals?organization=il846'}}"
IL870,Woof Pack Dog Rescue,pam@woofpackdogrescue.org,(847) 558-9821,"{'address1': None, 'address2': None, 'city': 'Hoffman Estates', 'state': 'IL', 'postcode': '60192', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/hoffman-estates/woof-pack-dog-rescue-il870/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://woofpackdogrescue.org,"Mission Statement for Woof Pack Dog Rescue


All will benefit the health &amp; wellbeing of dogs &amp; humans by uniting...","{'policy': 'We DO NOT adopt out of state as a home visit is a big part of our process and we...', 'url': 'http://woofpackdogrescue.org/forms/'}","{'facebook': 'https://www.facebook.com/WoofPackDogRescue/', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47295/1/?bust=1648669692&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47295/1/?bust=1648669692&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47295/1/?bust=1648669692&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47295/1/?bust=1648669692'}]",51.7535,"{'self': {'href': '/v2/organizations/il870'}, 'animals': {'href': '/v2/animals?organization=il870'}}"
IL703,REACH Rescue Inc.,info@reachrescue.org,(847) 566-6799,"{'address1': '372 Townline Road', 'address2': None, 'city': 'Mundelein', 'state': 'IL', 'postcode': '60060', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': '12:00-4:00', 'sunday': None}",https://www.petfinder.com/member/us/il/mundelein/reach-rescue-inc-il703/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://www.reachrescue.org,,"{'policy': 'If a particular pooch has caught your eye or if you’re searching for a new furry family member, take a...', 'url': 'https://www.reachrescue.org/adopt'}","{'facebook': 'https://www.facebook.com/reachrescue/', 'twitter': 'https://twitter.com/reachrescueinc', 'youtube': 'https://www.youtube.com/channel/UCoaYKdYTQjYHGTybzTIz5Ag', 'instagram': 'https://www.instagram.com/reachrescue/', 'pinterest': 'https://www.pinterest.com/reachrescueinc/'}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41805/1/?bust=1511946942&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41805/1/?bust=1511946942&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41805/1/?bust=1511946942&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41805/1/?bust=1511946942'}]",51.9914,"{'self': {'href': '/v2/organizations/il703'}, 'animals': {'href': '/v2/animals?organization=il703'}}"
IL95,Illinois Doberman Rescue Plus,info@ILDobeRescue.com,,"{'address1': None, 'address2': None, 'city': 'Barrington', 'state': 'IL', 'postcode': '60011', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/barrington/illinois-doberman-rescue-plus-il95/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://www.ILDobeRescue.com,"IDR+ began in 2003 as a Doberman rescue, but we expanded to other dog breeds and mixes, cats, and small...","{'policy': 'The first step in meeting our adoptable animals is the breed/species-specific application at www.ILDobeRescue.com. We do a vet check, landlord/association...', 'url': 'http://www.ILDobeRescue.com/adopt'}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30484/2/?bust=1511947593&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30484/2/?bust=1511947593&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30484/2/?bust=1511947593&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30484/2/?bust=1511947593'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30484/1/?bust=1499875994&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30484/1/?bust=1499875994&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30484/1/?bust=1499875994&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30484/1/?bust=1499875994'}]",52.2956,"{'self': {'href': '/v2/organizations/il95'}, 'animals': {'href': '/v2/animals?organization=il95'}}"
IL852,Pawsitive Impact Pet Rescue,pip.rescue@gmail.com,(815) 530-5399,"{'address1': None, 'address2': None, 'city': 'Joliet', 'state': 'IL', 'postcode': '60435', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/joliet/pawsitive-impact-pet-rescue-il852/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://pawsitiveimpactpetrescue.com,,"{'policy': None, 'url': None}","{'facebook': 'https://www.facebook.com/pawsitiveimpactpetrescue/', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46649/1/?bust=1503449301&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46649/1/?bust=1503449301&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46649/1/?bust=1503449301&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46649/1/?bust=1503449301'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46649/2/?bust=1503449336&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46649/2/?bust=1503449336&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46649/2/?bust=1503449336&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46649/2/?bust=1503449336'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46649/3/?bust=1511947493&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46649/3/?bust=1511947493&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46649/3/?bust=1511947493&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46649/3/?bust=1511947493'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46649/4/?bust=1531253399&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46649/4/?bust=1531253399&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46649/4/?bust=1531253399&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46649/4/?bust=1531253399'}]",52.3298,"{'self': {'href': '/v2/organizations/il852'}, 'animals': {'href': '/v2/animals?organization=il852'}}"
IL244,Rover Rescue,info@RoverRescue.org,(630) 897-7454,"{'address1': 'PO Box 4074', 'address2': None, 'city': 'Aurora', 'state': 'IL', 'postcode': '60507', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/aurora/rover-rescue-il244/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://RoverRescue.org,"Check out our adoption events at RoverRescue.org

We are happy to share that Rover Rescue is now a registered charity...","{'policy': None, 'url': None}","{'facebook': 'https://www.facebook.com/RoverRescueIL', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}",[],52.6295,"{'self': {'href': '/v2/organizations/il244'}, 'animals': {'href': '/v2/animals?organization=il244'}}"
IL791,The BoneYard Animal Rescue,boneyardrescue2020@gmail.com,(815) 953-4747,"{'address1': None, 'address2': None, 'city': 'Plainfield', 'state': 'IL', 'postcode': '60586', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/plainfield/the-boneyard-animal-rescue-il791/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://www.theboneyardrescue.org,,"{'policy': None, 'url': None}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44569/1/?bust=1537455843&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44569/1/?bust=1537455843&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44569/1/?bust=1537455843&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44569/1/?bust=1537455843'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44569/2/?bust=1537455843&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44569/2/?bust=1537455843&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44569/2/?bust=1537455843&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44569/2/?bust=1537455843'}]",52.8312,"{'self': {'href': '/v2/organizations/il791'}, 'animals': {'href': '/v2/animals?organization=il791'}}"
IN454,"ABRA, Inc (All Breed Rescue Angels)",ABRAangels@gmail.com,,"{'address1': None, 'address2': None, 'city': 'Crown Point', 'state': 'IN', 'postcode': '46308', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/in/crown-point/abra-inc-all-breed-rescue-angels-in454/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://abraangels.com,"Our Rescue Angels are taking in new fosters every day. Keep checking back to see who&#039;s joined our group!


 


ABRA,...","{'policy': 'If you&#039;re interested in adopting a friend, please visit us at www.ABRAangels.com or email us at ABRAangels@gmail.com for an application.\xa0\r\n\r\n\r\n\xa0...', 'url': None}","{'facebook': 'https://www.facebook.com/abraangels/', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30743/1/?bust=1511947935&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30743/1/?bust=1511947935&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30743/1/?bust=1511947935&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30743/1/?bust=1511947935'}]",53.1804,"{'self': {'href': '/v2/organizations/in454'}, 'animals': {'href': '/v2/animals?organization=in454'}}"
IN246,Child and Pet Relief Fund [CPR Fund],info@cprfund.com,,"{'address1': 'PO Box 596', 'address2': 'Crown Point, In 46308', 'city': 'Lowell', 'state': 'IN', 'postcode': '46356', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/in/lowell/child-and-pet-relief-fund-cpr-fund-in246/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://www.cprfund.com,CPR Fund K9 Rescue is dedicated to ending the needless euthanasia of adoptable pets. Incorporated in 2002 by a small...,"{'policy': 'If you are interested in adopting a dog, please visit our website, www.CPRfund.com to see our available animals and to...', 'url': 'http://www.cprfund.com/adoption-application'}","{'facebook': 'https://www.facebook.com/CPR-Fund-K9-Rescue-1611693575795630/?ref=br_rs', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30593/2/?bust=1511947716&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30593/2/?bust=1511947716&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30593/2/?bust=1511947716&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30593/2/?bust=1511947716'}]",53.1804,"{'self': {'href': '/v2/organizations/in246'}, 'animals': {'href': '/v2/animals?organization=in246'}}"
IL921,Renko Animal Shelter ,Renkoapps@gmail.com,(815) 649-0100,"{'address1': None, 'address2': None, 'city': 'Plainfield ', 'state': 'IL', 'postcode': '60544', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/plainfield/renko-animal-shelter-il921/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,,,"{'policy': None, 'url': None}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}",[],53.1843,"{'self': {'href': '/v2/organizations/il921'}, 'animals': {'href': '/v2/animals?organization=il921'}}"
IL51,Help Save Pets,availablepets@gmail.com,,"{'address1': None, 'address2': None, 'city': 'Plainfield', 'state': 'IL', 'postcode': '60544', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/plainfield/help-save-pets-il51/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://helpsavepets.org,,"{'policy': None, 'url': None}","{'facebook': 'https://www.facebook.com/Helpsavepets/', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30341/1/?bust=1515895567&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30341/1/?bust=1515895567&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30341/1/?bust=1515895567&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30341/1/?bust=1515895567'}]",53.1843,"{'self': {'href': '/v2/organizations/il51'}, 'animals': {'href': '/v2/animals?organization=il51'}}"
IN781,Coyne Vet - Crown Point,adoptions@coynevetcare.com,(219) 267-1700,"{'address1': None, 'address2': None, 'city': 'Crown Point', 'state': 'IN', 'postcode': '46307', 'country': 'US'}","{'monday': '6:30am - 8:00pm', 'tuesday': '6:30am - 8:00pm', 'wednesday': '6:30am - 8:00pm', 'thursday': '6:30am - 8:00pm', 'friday': '6:30am - 8:00pm', 'saturday': '6:30am - 4:00pm', 'sunday': '9:00am - 3:00pm'}",https://www.petfinder.com/member/us/in/crown-point/coyne-vet-crown-point-in781/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://coynevetcare.com/pet-adoptions/,"When you adopt an animal into your home, you’re not just bringing a companion into your life–you’re also saving a...","{'policy': 'Once you&#039;ve decided on meeting a pet, we&#039;ll ask you to fill out an application that you can pick up...', 'url': 'https://2ych9h7hrd340uypbiv11dnw-wpengine.netdna-ssl.com/wp-content/uploads/2020/07/Adoption-application-.pdf'}","{'facebook': 'https://www.facebook.com/media/set/?set=a.1480380618667269&type=3', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51889/1/?bust=1650656972&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51889/1/?bust=1650656972&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51889/1/?bust=1650656972&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51889/1/?bust=1650656972'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51889/2/?bust=1650657030&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51889/2/?bust=1650657030&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51889/2/?bust=1650657030&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51889/2/?bust=1650657030'}]",53.6533,"{'self': {'href': '/v2/organizations/in781'}, 'animals': {'href': '/v2/animals?organization=in781'}}"
